product_id,name,category,brand,price,rating,description,tags
PRD554,Borosil Steel Lunch Box Plus,Home & Kitchen,Borosil,403.0,3.3,Borosil Steel Lunch Box Plus. Leak proof stainless steel lunch box with 2 compartments and an insulated sleeve. Compact enough to store on a regular kitchen shelf. Backed by a replacement guarantee against manufacturing defects.,lunchbox steel kitchen tiffin insulated borosil steel lunch box
PRD555,Boult Bluetooth Speaker Pro,Electronics,Boult,2277.0,4.2,"Boult Bluetooth Speaker Pro. Portable bluetooth speaker with 15 hour playback, deep bass and IPX6 splash resistance. Comes with a one year manufacturer warranty and free doorstep service. Lightweight build that slips easily into a laptop bag or jacket pocket.",speaker bluetooth wireless audio bass portable boult bluetooth speaker
PRD556,Woodland Formal Shirt Plus,Fashion,Woodland,1340.0,4.6,Woodland Formal Shirt Plus. Wrinkle resistant formal shirt in a slim fit with a spread collar. Available in a regular fit that suits most Indian body types. Reinforced stitching at stress points for a longer life.,shirt formal office clothing slim woodland formal shirt
PRD557,Biba Cotton Kurta Classic M658,Fashion,Biba,1680.0,4.7,"Biba Cotton Kurta Classic M658. Breathable cotton kurta with a regular fit, ideal for daily wear and festive occasions. A staple piece that works from office desk to evening out. Pairs easily with both formal trousers and weekend denim.",kurta cotton ethnic clothing comfortable biba cotton kurta
PRD558,Adidas Yoga Mat 2.0,Sports,Adidas,858.0,4.2,"Adidas Yoga Mat 2.0. Anti skid yoga mat, 8mm thick with a textured grip surface and carry strap. Sweat resistant finish wipes clean after every session. Comes with a carry bag for easy storage and transport.",yoga mat fitness exercise antiskid adidas yoga mat
PRD559,Nivia Skipping Rope Max,Sports,Nivia,899.0,4.4,Nivia Skipping Rope Max. Adjustable speed skipping rope with ball bearings and foam grips. Sweat resistant finish wipes clean after every session. Tested for grip on both indoor courts and rough outdoor surfaces.,skipping rope fitness cardio exercise nivia skipping rope
PRD560,Samsung Smart Watch M661,Electronics,Samsung,2449.0,3.7,"Samsung Smart Watch M661. Smart watch with a 10 day battery, SpO2 tracking, heart rate monitor and call support. Tuned for punchy bass with a clear mid range for podcasts and calls. Lightweight build that slips easily into a laptop bag or jacket pocket.",watch smartwatch fitness tracker battery samsung smart watch
PRD561,Hawkins Storage Container Set,Home & Kitchen,Hawkins,1136.0,4.5,"Hawkins Storage Container Set. Airtight storage container set of 10, stackable and dishwasher safe. Food grade stainless steel with no plastic in contact with food. Compact enough to store on a regular kitchen shelf.",container storage kitchen airtight set hawkins storage container set
PRD562,Westland History Book Classic,Books,Westland,999.0,4.5,"Westland History Book Classic. A readable history of modern India from independence to the present day. Compact paperback edition that travels well. Written in clear, accessible language for the general reader.",book history india reading nonfiction westland history book
PRD563,Samsung Wired Earphones Pro,Electronics,Samsung,443.0,4.2,"Samsung Wired Earphones Pro. In ear wired earphones with a moulded fit, tangle free cable and inline mic. Environment noise cancellation makes voice calls clear on busy streets. Lightweight build that slips easily into a laptop bag or jacket pocket.",earphones wired audio music mic samsung wired earphones
PRD564,Peter England Sports Sandals Classic,Fashion,Peter England,647.0,4.1,Peter England Sports Sandals Classic. Durable sports sandals with adjustable straps and a cushioned anti-skid sole. Reinforced stitching at stress points for a longer life. Available in a regular fit that suits most Indian body types.,sandals sports comfortable anti-skid outdoor peter england sports sandals
PRD565,Samsung Bluetooth Speaker,Electronics,Samsung,941.0,4.4,"Samsung Bluetooth Speaker. Portable bluetooth speaker with 11 hour playback, deep bass and IPX6 splash resistance. Type C fast charging gives a full day of use from a ten minute top up. Environment noise cancellation makes voice calls clear on busy streets.",speaker bluetooth wireless audio bass portable samsung bluetooth speaker
PRD566,Boat Power Bank Lite,Electronics,Boat,2710.0,3.6,Boat Power Bank Lite. Fast charging power bank with 16000mAh capacity and dual output ports. Comes with a one year manufacturer warranty and free doorstep service. Designed and tested in India for daily commute use.,powerbank charger battery portable fast boat power bank
PRD567,Realme Smart Watch M668,Electronics,Realme,5695.0,4.1,"Realme Smart Watch M668. Smart watch with a 11 day battery, SpO2 tracking, heart rate monitor and call support. Comes with a one year manufacturer warranty and free doorstep service. Designed and tested in India for daily commute use.",watch smartwatch fitness tracker battery realme smart watch
PRD568,Sparx Formal Shirt Plus,Fashion,Sparx,1466.0,4.5,Sparx Formal Shirt Plus. Wrinkle resistant formal shirt in a slim fit with a spread collar. A staple piece that works from office desk to evening out. Breathable weave keeps you cool through humid afternoons.,shirt formal office clothing slim sparx formal shirt
PRD569,Peter England Running Shorts M670,Fashion,Peter England,765.0,4.6,Peter England Running Shorts M670. Quick dry running shorts with an elastic waistband and side pockets. A staple piece that works from office desk to evening out. Machine washable fabric that holds colour after repeated washes.,shorts running sports clothing quickdry peter england running shorts
PRD570,HarperCollins Self-Help Book 2.0,Books,HarperCollins,310.0,3.5,"HarperCollins Self-Help Book 2.0. A practical self help book on building habits that actually stick. Includes an index and suggestions for further reading. Written in clear, accessible language for the general reader.",book selfhelp habits reading motivation harpercollins self-help book
PRD571,Hawkins Electric Kettle Classic,Home & Kitchen,Hawkins,1757.0,3.5,Hawkins Electric Kettle Classic. Rapid boil electric kettle with a 2 litre capacity and auto shut off. Backed by a replacement guarantee against manufacturing defects. Works on gas stoves as well as induction cooktops.,kettle electric kitchen tea coffee boil hawkins electric kettle
PRD572,Apple Smart Watch Lite M673,Electronics,Apple,1534.0,3.2,"Apple Smart Watch Lite M673. Smart watch with a 7 day battery, SpO2 tracking, heart rate monitor and call support. Environment noise cancellation makes voice calls clear on busy streets. Pairs instantly over Bluetooth 5.3 and remembers the last two devices.",watch smartwatch fitness tracker battery apple smart watch
PRD573,Peter England Sports Sandals,Fashion,Peter England,652.0,3.5,Peter England Sports Sandals. Durable sports sandals with adjustable straps and a cushioned anti-skid sole. Available in a regular fit that suits most Indian body types. Pairs easily with both formal trousers and weekend denim.,sandals sports comfortable anti-skid outdoor peter england sports sandals
PRD574,Mi Wired Earphones,Electronics,Mi,318.0,3.8,"Mi Wired Earphones. In ear wired earphones with a moulded fit, tangle free cable and inline mic. Lightweight build that slips easily into a laptop bag or jacket pocket. Tuned for punchy bass with a clear mid range for podcasts and calls.",earphones wired audio music mic mi wired earphones
PRD575,Cosco Football 2.0,Sports,Cosco,2199.0,4.1,"Cosco Football 2.0. Machine stitched football with a durable rubber bladder, size 5. Comes with a carry bag for easy storage and transport. Built for daily training as well as weekend matches.",football sports ball game outdoor cosco football
PRD576,Plum Face Wash Pro M677,Beauty,Plum,177.0,3.4,"Plum Face Wash Pro M677. Gentle daily face wash with neem and aloe for oil control and clear skin. Absorbs quickly without leaving a sticky residue. Formulated for Indian weather, from dry winters to humid monsoons.",facewash skincare beauty cleanser daily plum face wash
PRD577,Mi Smart Watch Plus M678,Electronics,Mi,1502.0,3.7,"Mi Smart Watch Plus M678. Smart watch with a 10 day battery, SpO2 tracking, heart rate monitor and call support. Type C fast charging gives a full day of use from a ten minute top up. Comes with a one year manufacturer warranty and free doorstep service.",watch smartwatch fitness tracker battery mi smart watch
PRD578,Aleph Cookbook Classic,Books,Aleph,974.0,4.4,Aleph Cookbook Classic. A regional Indian cookbook with 80 tested home style recipes and cooking tips. Draws on interviews and primary research throughout. Compact paperback edition that travels well.,book cookbook cooking recipes kitchen gift aleph cookbook
PRD579,Plum Hair Serum 2.0 M680,Beauty,Plum,661.0,4.1,"Plum Hair Serum 2.0 M680. Anti frizz hair serum with argan oil for smooth, shiny and manageable hair. Dermatologically tested and suitable for sensitive skin. Travel friendly pack that fits in a handbag.",serum hair beauty frizz argan plum hair serum
PRD580,Nivia Yoga Mat Classic,Sports,Nivia,762.0,4.1,"Nivia Yoga Mat Classic. Anti skid yoga mat, 4mm thick with a textured grip surface and carry strap. Suits beginners while still holding up for regular players. Comes with a carry bag for easy storage and transport.",yoga mat fitness exercise antiskid nivia yoga mat
PRD581,Woodland Leather Belt Pro,Fashion,Woodland,637.0,4.4,Woodland Leather Belt Pro. Genuine leather belt with a brushed metal buckle and reversible strap. Pairs easily with both formal trousers and weekend denim. A staple piece that works from office desk to evening out.,belt leather accessory formal woodland leather belt
PRD582,Decathlon Yoga Mat Classic,Sports,Decathlon,1095.0,3.3,"Decathlon Yoga Mat Classic. Anti skid yoga mat, 8mm thick with a textured grip surface and carry strap. Built for daily training as well as weekend matches. Suits beginners while still holding up for regular players.",yoga mat fitness exercise antiskid decathlon yoga mat
PRD583,Biba Leather Belt Plus,Fashion,Biba,735.0,4.6,Biba Leather Belt Plus. Genuine leather belt with a brushed metal buckle and reversible strap. A staple piece that works from office desk to evening out. Reinforced stitching at stress points for a longer life.,belt leather accessory formal biba leather belt
PRD584,Nike Skipping Rope,Sports,Nike,202.0,3.7,Nike Skipping Rope. Adjustable speed skipping rope with ball bearings and foam grips. Suits beginners while still holding up for regular players. Comes with a carry bag for easy storage and transport.,skipping rope fitness cardio exercise nike skipping rope
PRD585,Nivea Face Wash Plus M686,Beauty,Nivea,192.0,3.2,"Nivea Face Wash Plus M686. Gentle daily face wash with neem and aloe for oil control and clear skin. Free from parabens, sulphates and mineral oil. Absorbs quickly without leaving a sticky residue.",facewash skincare beauty cleanser daily nivea face wash
PRD586,Biba Running Shorts Pro,Fashion,Biba,738.0,3.4,"Biba Running Shorts Pro. Quick dry running shorts with an elastic waistband and side pockets. Skin friendly dye, free from harsh azo chemicals. Breathable weave keeps you cool through humid afternoons.",shorts running sports clothing quickdry biba running shorts
PRD587,Yonex Football Classic,Sports,Yonex,1709.0,3.5,"Yonex Football Classic. Machine stitched football with a durable rubber bladder, size 5. Built for daily training as well as weekend matches. Comes with a carry bag for easy storage and transport.",football sports ball game outdoor yonex football
PRD588,JBL Smart Watch M689,Electronics,JBL,3249.0,3.7,"JBL Smart Watch M689. Smart watch with a 5 day battery, SpO2 tracking, heart rate monitor and call support. Environment noise cancellation makes voice calls clear on busy streets. Lightweight build that slips easily into a laptop bag or jacket pocket.",watch smartwatch fitness tracker battery jbl smart watch
PRD589,Allen Solly Sports Sandals M690,Fashion,Allen Solly,661.0,4.1,Allen Solly Sports Sandals M690. Durable sports sandals with adjustable straps and a cushioned anti-skid sole. Pairs easily with both formal trousers and weekend denim. A staple piece that works from office desk to evening out.,sandals sports comfortable anti-skid outdoor allen solly sports sandals
